Num dataset, Bubble sort, Select sort, Insert sort, Heap sort, Shell sort, Radix sort, Quick sort, Merge sort
4325,0.041163,0.013412,0.007784,0.203634,0.005087,0.000936,0.000317,0.002018
4326,0.040152,0.013259,0.007855,0.200404,0.005227,0.000864,0.000311,0.002031
4327,0.039585,0.013339,0.007811,0.200378,0.005146,0.000879,0.000308,0.002057
4328,0.040393,0.013292,0.007895,0.200477,0.005239,0.000909,0.000302,0.002033
4329,0.04053,0.013325,0.007808,0.201765,0.005136,0.000883,0.000312,0.00204
4330,0.040664,0.013421,0.007829,0.200758,0.005096,0.000866,0.000307,0.001963
4331,0.062698,0.015944,0.008525,0.202434,0.004946,0.000906,0.000311,0.002012
4332,0.063027,0.015995,0.008748,0.202693,0.005135,0.000866,0.000312,0.002011
4333,0.06279,0.016005,0.008673,0.203042,0.005162,0.000914,0.000306,0.002019
4334,0.063495,0.015994,0.008764,0.20362,0.005061,0.000863,0.000317,0.001993
4335,0.062289,0.016228,0.008584,0.202947,0.005113,0.000904,0.000315,0.001986
4336,0.062891,0.015854,0.008666,0.202829,0.005111,0.000917,0.000307,0.002015
4337,0.038168,0.012868,0.007416,0.201819,0.00501,0.000905,0.000309,0.002004
4338,0.063769,0.016039,0.008738,0.203167,0.005159,0.000908,0.000312,0.002058
4339,0.030487,0.012433,0.007741,0.205274,0.005243,0.000891,0.000311,0.002018
4340,0.039531,0.013365,0.007878,0.202076,0.005161,0.00087,0.000312,0.00206
4341,0.040498,0.013417,0.008018,0.201879,0.005198,0.000922,0.000326,0.001999
4342,0.040354,0.013447,0.007742,0.201923,0.005071,0.000868,0.000309,0.002041
4343,0.040958,0.013481,0.008011,0.202388,0.005248,0.000923,0.000313,0.002041
4344,0.0403,0.013089,0.007772,0.202046,0.005156,0.000925,0.000316,0.002059
4345,0.04108,0.013366,0.007785,0.20327,0.005055,0.000922,0.000316,0.001982
4346,0.040405,0.013455,0.007788,0.202581,0.005089,0.0009,0.000313,0.002
4347,0.041106,0.013532,0.007906,0.20256,0.005111,0.000888,0.00031,0.00203
4348,0.03888,0.013195,0.007639,0.202611,0.005088,0.000874,0.000309,0.002022
4349,0.04142,0.01337,0.007764,0.203157,0.005025,0.000886,0.000308,0.00198
4350,0.038461,0.013134,0.007712,0.202919,0.005041,0.000897,0.000316,0.002053
4351,0.040241,0.013505,0.007923,0.20329,0.005083,0.000927,0.000308,0.002004
4352,0.040731,0.013323,0.007956,0.203299,0.005256,0.000887,0.000307,0.002031
4353,0.041309,0.013218,0.007682,0.203019,0.005122,0.000864,0.000312,0.002031
4354,0.041124,0.013416,0.007979,0.203104,0.005267,0.00089,0.000314,0.002052
4355,0.039788,0.013426,0.007705,0.203163,0.005098,0.000867,0.000313,0.002044
4356,0.040183,0.01348,0.007863,0.203372,0.005197,0.000881,0.000312,0.002036
4357,0.039696,0.013159,0.00783,0.203276,0.005272,0.000907,0.000313,0.002063
4358,0.040292,0.013503,0.008074,0.205057,0.005234,0.000873,0.000308,0.002004
4359,0.040637,0.013554,0.007772,0.203956,0.00526,0.000913,0.000312,0.002026
4360,0.040317,0.013375,0.007833,0.203843,0.005256,0.000867,0.000308,0.002011
4361,0.040418,0.013296,0.00785,0.204078,0.005252,0.000905,0.000309,0.00204
4362,0.041799,0.013457,0.007913,0.204122,0.005302,0.000919,0.000314,0.002031
4363,0.0402,0.013521,0.007835,0.204104,0.005304,0.000921,0.000316,0.002038
4364,0.040851,0.013574,0.007873,0.205149,0.005199,0.000905,0.000331,0.002008
4365,0.040295,0.013524,0.007854,0.204345,0.005227,0.000926,0.00031,0.002011
4366,0.041744,0.013511,0.007907,0.204505,0.005224,0.0009,0.000311,0.002021
4367,0.040365,0.013436,0.007842,0.204654,0.00521,0.000871,0.000315,0.002008
4368,0.042101,0.013548,0.007866,0.204466,0.005155,0.00089,0.000316,0.001974
4369,0.042332,0.013214,0.007768,0.204488,0.005249,0.000873,0.000314,0.002009
4370,0.040301,0.013391,0.007897,0.204672,0.005255,0.000928,0.000315,0.002064
4371,0.04048,0.013609,0.007869,0.205056,0.005215,0.000922,0.000318,0.002095
4372,0.041313,0.013626,0.007905,0.205491,0.005222,0.000902,0.000316,0.002017
4373,0.042113,0.013326,0.007789,0.205178,0.005141,0.000922,0.000315,0.002009
4374,0.041178,0.013357,0.007923,0.205137,0.005315,0.000902,0.00031,0.001994
4375,0.040621,0.013405,0.007962,0.20669,0.005221,0.000907,0.000311,0.002057
4376,0.040759,0.013592,0.007792,0.205469,0.005191,0.000917,0.00032,0.002025
4377,0.040776,0.013601,0.007928,0.206675,0.005313,0.000881,0.000316,0.002077
4378,0.040861,0.013631,0.008042,0.205553,0.005236,0.000873,0.000309,0.002074
4379,0.040323,0.013458,0.008003,0.205777,0.005253,0.000872,0.000316,0.001993
4380,0.040779,0.013459,0.008006,0.205643,0.005346,0.000905,0.00031,0.001987
4381,0.042568,0.013578,0.008031,0.206341,0.005309,0.000928,0.000311,0.002075
4382,0.041477,0.013408,0.008065,0.20595,0.005422,0.00094,0.000313,0.002051
4383,0.041311,0.013616,0.007907,0.205911,0.005306,0.000912,0.000315,0.002031
4384,0.042395,0.01347,0.008059,0.206418,0.005333,0.000907,0.000318,0.002073
4385,0.042253,0.013452,0.007836,0.208255,0.005282,0.00088,0.000318,0.001982
4386,0.041665,0.013453,0.007916,0.206419,0.005256,0.000915,0.000322,0.002013
4387,0.041875,0.013662,0.008322,0.20671,0.005261,0.000917,0.000308,0.00205
4388,0.041128,0.013621,0.008003,0.20713,0.00526,0.000927,0.000315,0.001998
4389,0.041599,0.01353,0.007973,0.206734,0.005325,0.00091,0.000315,0.002
4390,0.041645,0.013616,0.007965,0.206551,0.005339,0.000915,0.000314,0.002039
4391,0.063292,0.015799,0.008824,0.210122,0.005352,0.000875,0.000314,0.002006
4392,0.039576,0.01334,0.007808,0.207082,0.005262,0.000876,0.000314,0.00211
4393,0.042186,0.013603,0.007882,0.207404,0.005278,0.000921,0.00032,0.002064
4394,0.041655,0.013587,0.008033,0.207209,0.005361,0.000937,0.000314,0.002052
4395,0.041847,0.013668,0.008296,0.207417,0.005253,0.000938,0.00031,0.002038
4396,0.041292,0.01375,0.008096,0.207946,0.005334,0.000914,0.000318,0.002113
4397,0.041563,0.01357,0.008006,0.208006,0.00539,0.000901,0.000319,0.002122
4398,0.040565,0.013402,0.007886,0.210355,0.005362,0.000918,0.000329,0.002046
4399,0.042096,0.013723,0.008081,0.209786,0.005495,0.000909,0.000326,0.002084
4400,0.042055,0.013707,0.008219,0.207859,0.005362,0.000904,0.000317,0.002125
4401,0.041297,0.013726,0.00802,0.208127,0.005402,0.000935,0.000311,0.00204
4402,0.041774,0.013732,0.008033,0.208246,0.005399,0.000878,0.000313,0.002052
4403,0.042333,0.013663,0.008024,0.208433,0.005255,0.00089,0.00032,0.001983
4404,0.041658,0.013634,0.007945,0.208047,0.005301,0.000929,0.00032,0.002139
4405,0.04229,0.013678,0.008121,0.208438,0.005286,0.000909,0.000321,0.002067
4406,0.041853,0.01362,0.008009,0.208384,0.005352,0.000879,0.000323,0.002045
4407,0.041747,0.013766,0.007973,0.208579,0.005275,0.000907,0.00032,0.002128
4408,0.052808,0.013368,0.007918,0.213739,0.005498,0.000909,0.000312,0.00199
4409,0.066349,0.014996,0.008539,0.21031,0.005402,0.000931,0.000316,0.002027
4410,0.064883,0.015783,0.008736,0.209926,0.005239,0.000916,0.000315,0.002062
4411,0.065645,0.016267,0.008802,0.210217,0.005296,0.000925,0.000316,0.002016
4412,0.065414,0.01599,0.008961,0.210383,0.005404,0.000944,0.000317,0.001996
4413,0.062862,0.015971,0.00886,0.210419,0.005397,0.000911,0.000318,0.002087
4414,0.06514,0.015988,0.008718,0.210796,0.005247,0.000923,0.000313,0.00204
4415,0.06469,0.016239,0.008808,0.211228,0.005307,0.000932,0.000309,0.00206
4416,0.064612,0.016611,0.008598,0.210883,0.005244,0.000934,0.000313,0.002022
4417,0.064974,0.015913,0.008836,0.210645,0.005292,0.000946,0.000319,0.002018
4418,0.064274,0.016255,0.009009,0.211164,0.005472,0.000902,0.000317,0.002052
4419,0.064923,0.01596,0.008875,0.21085,0.005369,0.000907,0.000317,0.002061
4420,0.064939,0.016318,0.008938,0.211376,0.005372,0.000922,0.000323,0.002014
4421,0.066578,0.01631,0.008871,0.212673,0.005403,0.0009,0.000314,0.001968
4422,0.064237,0.016348,0.00873,0.211234,0.005253,0.000952,0.000316,0.002041
4423,0.063312,0.016436,0.008939,0.211438,0.005386,0.00093,0.000316,0.002076
4424,0.066088,0.016457,0.00895,0.211665,0.005355,0.000937,0.000322,0.002054
4425,0.065422,0.015996,0.008849,0.211705,0.005309,0.00095,0.000318,0.002027
4426,0.064816,0.016135,0.008753,0.212341,0.005318,0.000922,0.000317,0.002069
4427,0.067493,0.016259,0.008965,0.211851,0.00541,0.000934,0.000314,0.002041
4428,0.065013,0.016177,0.008977,0.211839,0.00547,0.000933,0.000316,0.002052
4429,0.065304,0.016101,0.008998,0.212166,0.00544,0.000885,0.000317,0.002076
4430,0.066552,0.01632,0.008904,0.214016,0.005444,0.000891,0.00032,0.001967
4431,0.06452,0.016171,0.008952,0.212251,0.005354,0.000922,0.000317,0.001996
4432,0.067075,0.016216,0.008684,0.212468,0.005276,0.000889,0.000322,0.001989
4433,0.064778,0.01624,0.008875,0.212363,0.005454,0.000905,0.000317,0.002071
4434,0.065694,0.016106,0.008755,0.212462,0.005322,0.000957,0.000318,0.002013
4435,0.065329,0.01625,0.009021,0.212707,0.005411,0.000914,0.000321,0.002043
4436,0.065638,0.016094,0.00897,0.212831,0.005412,0.000945,0.00032,0.001995
4437,0.064979,0.016291,0.008923,0.213039,0.00554,0.000916,0.000337,0.002219
4438,0.066525,0.016384,0.008835,0.213101,0.005327,0.000923,0.000317,0.002034
4439,0.043077,0.013817,0.00799,0.211756,0.005377,0.000944,0.000323,0.002067
4440,0.066412,0.016197,0.00882,0.212987,0.005367,0.000938,0.000313,0.002013
4441,0.066125,0.016144,0.00904,0.213275,0.005483,0.00091,0.000316,0.002018
4442,0.041469,0.013588,0.008089,0.213005,0.005498,0.000886,0.000321,0.002084
4443,0.066944,0.016071,0.00901,0.213134,0.005479,0.000888,0.000321,0.002016
4444,0.067145,0.016069,0.008948,0.213335,0.005563,0.000898,0.00032,0.002033
4445,0.042156,0.013593,0.007946,0.212689,0.005422,0.00093,0.000332,0.002049
4446,0.064649,0.016301,0.008913,0.213567,0.005346,0.000935,0.000321,0.002009
4447,0.066097,0.016034,0.008753,0.213618,0.005361,0.000927,0.000323,0.002076
4448,0.065245,0.01623,0.009044,0.214058,0.005436,0.000925,0.000323,0.002043
4449,0.066955,0.01639,0.008997,0.214548,0.005466,0.000931,0.000323,0.002017
4450,0.067605,0.016156,0.009111,0.214443,0.005503,0.000948,0.000324,0.002094
4451,0.065249,0.016184,0.008845,0.214664,0.005331,0.000909,0.000323,0.002067
4452,0.066005,0.016383,0.008961,0.215242,0.005463,0.000888,0.000319,0.002039
4453,0.065292,0.01626,0.009141,0.214452,0.005559,0.000964,0.000323,0.002014
4454,0.063154,0.016115,0.008992,0.2147,0.005405,0.000939,0.000315,0.00205
4455,0.066407,0.016071,0.008914,0.21469,0.005394,0.000941,0.000325,0.002065
4456,0.065394,0.016246,0.008956,0.214818,0.005379,0.000965,0.000326,0.00207
4457,0.064322,0.016318,0.008939,0.214917,0.005391,0.000932,0.000323,0.002086
4458,0.066126,0.016302,0.009064,0.215273,0.005519,0.000899,0.000325,0.001974
4459,0.068149,0.016401,0.008934,0.214811,0.005465,0.000924,0.000323,0.002077
4460,0.067158,0.016532,0.009109,0.216023,0.005503,0.000909,0.000321,0.002018
4461,0.065128,0.01637,0.009105,0.215647,0.0055,0.000955,0.000326,0.002098
4462,0.066423,0.016289,0.009076,0.215882,0.005449,0.000938,0.000327,0.002066
4463,0.067788,0.016112,0.009164,0.21601,0.005665,0.00095,0.000319,0.002001
4464,0.066607,0.016648,0.009106,0.215443,0.005536,0.000893,0.00032,0.00203
4465,0.065574,0.01626,0.009042,0.215866,0.005459,0.000957,0.000323,0.002021
4466,0.065632,0.016499,0.008953,0.216007,0.005368,0.000963,0.000317,0.002029
4467,0.065933,0.016274,0.009041,0.215774,0.005547,0.000933,0.000323,0.002028
4468,0.059279,0.017574,0.009284,0.216548,0.005451,0.00094,0.000315,0.002038
4469,0.065149,0.016168,0.008855,0.215773,0.005374,0.000943,0.00032,0.002065
4470,0.067192,0.01638,0.009253,0.216222,0.005662,0.00093,0.000326,0.002003
4471,0.06689,0.016193,0.009061,0.21615,0.005495,0.000894,0.000323,0.002018
4472,0.066656,0.016198,0.009076,0.216058,0.005516,0.000929,0.000324,0.002052
4473,0.067652,0.016095,0.008976,0.21747,0.005527,0.000897,0.000321,0.002067
4474,0.065945,0.015917,0.008962,0.215955,0.005526,0.000946,0.000324,0.002047
4475,0.06598,0.016353,0.009105,0.217211,0.005532,0.000943,0.000328,0.002054
4476,0.06534,0.016338,0.009104,0.217408,0.005537,0.000964,0.000321,0.002047
4477,0.068276,0.016257,0.008989,0.217401,0.005495,0.000913,0.000327,0.002036
4478,0.066306,0.016155,0.008943,0.216768,0.005473,0.000913,0.000324,0.002062
4479,0.066644,0.016224,0.009041,0.218041,0.005476,0.000897,0.000328,0.002022
4480,0.065784,0.016436,0.009144,0.217301,0.005543,0.000958,0.000323,0.002055
4481,0.065147,0.016924,0.009146,0.217475,0.005437,0.000927,0.00032,0.002033
4482,0.065311,0.016047,0.008808,0.217113,0.005409,0.000933,0.000322,0.002064
4483,0.060705,0.017367,0.009315,0.218011,0.005488,0.000939,0.000325,0.001998
4484,0.068399,0.016394,0.00911,0.217282,0.005694,0.000925,0.000333,0.002089
4485,0.066581,0.016373,0.009174,0.220378,0.00572,0.000952,0.000328,0.001997
4486,0.042027,0.013749,0.00814,0.217121,0.005409,0.000897,0.000319,0.002065
4487,0.065666,0.016564,0.009135,0.218096,0.005784,0.000926,0.000347,0.002232
4488,0.06709,0.016229,0.008921,0.217804,0.005389,0.000909,0.00032,0.002067
4489,0.04351,0.013805,0.00808,0.217182,0.005447,0.000953,0.000324,0.002144
4490,0.067027,0.016402,0.009298,0.218221,0.005608,0.000955,0.000316,0.002076
4491,0.067073,0.016364,0.009086,0.218348,0.005555,0.000952,0.00033,0.001984
4492,0.042973,0.014235,0.008159,0.219782,0.005521,0.000898,0.000324,0.002059
4493,0.065681,0.01639,0.009041,0.218499,0.005465,0.000963,0.000327,0.002038
4494,0.067798,0.016428,0.009196,0.21864,0.00558,0.000945,0.00033,0.00209
4495,0.043036,0.013805,0.008212,0.21734,0.005536,0.000928,0.000323,0.002082
4496,0.067915,0.01633,0.009114,0.219014,0.0055,0.000946,0.000325,0.002041
4497,0.067503,0.016109,0.008762,0.218855,0.005384,0.000967,0.000325,0.00205
4498,0.043924,0.014013,0.008085,0.218067,0.005434,0.000942,0.000323,0.00213
4499,0.068099,0.016578,0.00906,0.218969,0.005495,0.000942,0.00033,0.002056
4500,0.068273,0.016355,0.009086,0.219324,0.005522,0.000897,0.000327,0.002022
4501,0.043301,0.014036,0.008228,0.217925,0.005463,0.000916,0.000317,0.002123
4502,0.066195,0.0164,0.0092,0.219386,0.005585,0.000951,0.000329,0.002018
4503,0.065206,0.016579,0.009194,0.219835,0.005529,0.000907,0.000325,0.002023
4504,0.066096,0.01663,0.00931,0.222646,0.005653,0.000956,0.000326,0.002038
4505,0.067254,0.016558,0.009314,0.219684,0.00554,0.000912,0.000324,0.002022
4506,0.044685,0.014176,0.008492,0.218868,0.005687,0.000958,0.000325,0.002112
4507,0.067053,0.01619,0.009019,0.219737,0.005618,0.000964,0.000324,0.002089
4508,0.065798,0.016395,0.009092,0.22012,0.005563,0.000928,0.00032,0.00211
4509,0.042968,0.01393,0.008409,0.219116,0.005746,0.000935,0.000332,0.002129
4510,0.054479,0.017639,0.010176,0.225752,0.005601,0.000922,0.000331,0.002061
4511,0.066921,0.016317,0.009105,0.220542,0.005558,0.000945,0.000325,0.002047
4512,0.042641,0.014145,0.008355,0.219497,0.005621,0.000944,0.000332,0.002193
4513,0.066756,0.016293,0.009102,0.220619,0.005624,0.000927,0.000327,0.002089
4514,0.067223,0.016277,0.00893,0.220698,0.005452,0.000935,0.000327,0.002041
4515,0.044212,0.014128,0.008253,0.219718,0.005536,0.000939,0.000329,0.002205
4516,0.067556,0.016451,0.009228,0.221067,0.005591,0.000969,0.00033,0.002053
4517,0.067122,0.016575,0.009249,0.220989,0.005553,0.000941,0.000329,0.002065
4518,0.043337,0.013997,0.008229,0.220068,0.005577,0.000949,0.000325,0.002114
4519,0.068894,0.016796,0.009204,0.221985,0.005627,0.0009,0.000323,0.002076
4520,0.069058,0.016652,0.009141,0.223497,0.005568,0.000908,0.000324,0.002065
4521,0.043451,0.014005,0.008377,0.220186,0.00563,0.000903,0.000332,0.002075
4522,0.067233,0.016495,0.00921,0.222077,0.005627,0.0009,0.000329,0.002059
4523,0.067404,0.016277,0.008917,0.221384,0.005485,0.000926,0.000327,0.002031
4524,0.043072,0.014035,0.008335,0.221589,0.005693,0.000943,0.000325,0.002142
4525,0.067632,0.016649,0.009396,0.22196,0.005715,0.000959,0.000328,0.002043
4526,0.069033,0.016667,0.009243,0.221793,0.005539,0.000948,0.000333,0.002043
4527,0.042541,0.014054,0.008268,0.221017,0.00563,0.00096,0.000332,0.002223
4528,0.067356,0.016389,0.009054,0.222021,0.005541,0.000966,0.000329,0.002035
4529,0.068812,0.016463,0.009036,0.222366,0.005549,0.000954,0.000328,0.002093
4530,0.044337,0.014037,0.008358,0.221527,0.005621,0.000904,0.000336,0.002151
4531,0.070175,0.01629,0.009161,0.222389,0.005648,0.000962,0.000326,0.00205
4532,0.067968,0.016955,0.009277,0.222727,0.005567,0.000906,0.000326,0.002071
4533,0.056513,0.01846,0.009591,0.22354,0.005468,0.000948,0.000327,0.002045
4534,0.067481,0.016577,0.009262,0.223831,0.005644,0.000934,0.00033,0.002041
4535,0.067556,0.016395,0.009142,0.222967,0.005632,0.000967,0.000331,0.001979
4536,0.067846,0.017105,0.009312,0.223353,0.00561,0.00094,0.000329,0.002021
4537,0.066337,0.016565,0.00921,0.223338,0.005621,0.00096,0.000329,0.002069
4538,0.068463,0.01641,0.009104,0.222994,0.005566,0.000972,0.000331,0.002058
4539,0.068511,0.016511,0.009228,0.223078,0.005575,0.000906,0.000331,0.002064
4540,0.069329,0.016371,0.009183,0.22339,0.005586,0.000962,0.000332,0.002102
4541,0.068144,0.016467,0.00918,0.223424,0.005608,0.000901,0.000324,0.002039
4542,0.066122,0.016359,0.009123,0.223498,0.005676,0.000947,0.000334,0.002077
4543,0.066243,0.016558,0.009209,0.223569,0.005592,0.000942,0.000333,0.002106
4544,0.06776,0.016496,0.00937,0.223501,0.005754,0.000958,0.000328,0.002078
4545,0.068072,0.016723,0.009277,0.224067,0.006096,0.00099,0.00033,0.002045
4546,0.068399,0.016353,0.009121,0.224355,0.005709,0.00096,0.000329,0.002055
4547,0.070916,0.01647,0.009218,0.224239,0.005557,0.000976,0.00033,0.002015
4548,0.068811,0.016508,0.0093,0.224303,0.005628,0.000948,0.000328,0.002057
4549,0.06761,0.016706,0.009514,0.224254,0.005728,0.00097,0.000326,0.002012
4550,0.067095,0.016623,0.009176,0.22478,0.005651,0.000925,0.000336,0.002046
4551,0.057736,0.019023,0.0098,0.225817,0.00568,0.000964,0.000323,0.00203
4552,0.070476,0.016785,0.009478,0.224802,0.005862,0.000944,0.000328,0.002043
4553,0.067745,0.016681,0.009322,0.22482,0.005684,0.000977,0.000391,0.002213
4554,0.068277,0.016767,0.009194,0.225293,0.005519,0.000968,0.000339,0.002068
4555,0.06828,0.016444,0.009303,0.224727,0.005738,0.000931,0.000337,0.002082
4556,0.067625,0.016475,0.009175,0.225152,0.005677,0.00096,0.000326,0.002025
4557,0.066924,0.016711,0.009242,0.225295,0.005647,0.000909,0.000338,0.00204
4558,0.059036,0.018102,0.009845,0.22633,0.00582,0.00092,0.000332,0.002053
4559,0.068095,0.016515,0.009209,0.225434,0.005642,0.000951,0.00033,0.0021
4560,0.069058,0.01672,0.009455,0.225489,0.00572,0.000942,0.000328,0.002013
4561,0.06891,0.016589,0.00919,0.225658,0.005607,0.000954,0.000336,0.002075
4562,0.069483,0.01661,0.009345,0.225516,0.005758,0.00094,0.000339,0.002004
4563,0.068846,0.016489,0.009113,0.226318,0.005601,0.000971,0.000328,0.002073
4564,0.068273,0.016689,0.009446,0.227805,0.005774,0.000956,0.000335,0.002084
4565,0.063252,0.017454,0.00957,0.226376,0.005791,0.000944,0.000338,0.002128
4566,0.06826,0.016546,0.009184,0.225756,0.005795,0.000992,0.000359,0.002422
4567,0.067491,0.01682,0.009242,0.227186,0.005842,0.000966,0.000359,0.001977
4568,0.069174,0.016534,0.009387,0.226376,0.005796,0.000976,0.000328,0.002073
4569,0.069035,0.016627,0.009245,0.226827,0.005596,0.000917,0.000337,0.002091
4570,0.07019,0.016885,0.009301,0.22652,0.005689,0.000981,0.000335,0.002092
4571,0.066742,0.017198,0.009401,0.227299,0.005713,0.000946,0.000338,0.002078
4572,0.067706,0.016761,0.009305,0.226708,0.00568,0.000968,0.000332,0.002088
4573,0.067395,0.016852,0.009264,0.226796,0.005632,0.000977,0.000333,0.002154
4574,0.044516,0.014447,0.008308,0.225912,0.005497,0.000967,0.000326,0.00216
4575,0.069296,0.016523,0.009222,0.228472,0.005693,0.000913,0.000329,0.002078
4576,0.067689,0.016878,0.009547,0.229471,0.005844,0.000922,0.000333,0.002122
4577,0.067655,0.016704,0.009319,0.227201,0.005775,0.000925,0.00033,0.002049
4578,0.043194,0.014158,0.008516,0.226477,0.005753,0.000921,0.000336,0.002137
4579,0.046029,0.016548,0.009537,0.229984,0.005651,0.000918,0.000336,0.002048
4580,0.068159,0.016518,0.009243,0.227544,0.005771,0.00092,0.000333,0.002053
4581,0.043962,0.01449,0.008653,0.227045,0.005785,0.000912,0.000331,0.002107
4582,0.064072,0.017411,0.009364,0.228248,0.005703,0.000917,0.000326,0.002118
4583,0.06783,0.016678,0.009278,0.228018,0.005749,0.000963,0.000331,0.002142
4584,0.044441,0.01452,0.008467,0.226932,0.005734,0.000915,0.00033,0.002177
4585,0.070408,0.016599,0.009328,0.227913,0.005722,0.000953,0.000335,0.002077
4586,0.045564,0.014619,0.008412,0.228307,0.005639,0.00093,0.000342,0.002228
4587,0.071,0.016738,0.00914,0.228557,0.005616,0.000984,0.000333,0.00204
4588,0.070053,0.016673,0.009153,0.228462,0.005707,0.000944,0.000336,0.002078
4589,0.044777,0.014668,0.008699,0.228072,0.005811,0.000917,0.000329,0.002152
4590,0.069133,0.017062,0.009328,0.228505,0.005672,0.000955,0.000329,0.002081
4591,0.069991,0.016626,0.009374,0.228758,0.005772,0.000916,0.000331,0.002042
4592,0.0683,0.016813,0.009266,0.22883,0.005572,0.001012,0.000336,0.002079
4593,0.069175,0.016763,0.009369,0.229488,0.005729,0.000918,0.000331,0.00209
4594,0.068639,0.016777,0.009252,0.229447,0.005673,0.000986,0.000337,0.00208
4595,0.069431,0.01684,0.00928,0.229546,0.005652,0.000946,0.000332,0.002068
4596,0.060177,0.018149,0.009722,0.231135,0.005754,0.000915,0.000337,0.00214
4597,0.068179,0.016835,0.009411,0.231563,0.005911,0.000918,0.000332,0.001995
4598,0.07164,0.016441,0.00915,0.22988,0.005672,0.000948,0.000339,0.002067
4599,0.069375,0.016555,0.009256,0.233052,0.00576,0.000934,0.000337,0.002118
4600,0.068719,0.016941,0.009456,0.230903,0.005797,0.00092,0.000335,0.00212
4601,0.06875,0.016922,0.00961,0.230702,0.005757,0.000921,0.000333,0.002082
4602,0.067919,0.01694,0.00935,0.230525,0.006013,0.000924,0.000333,0.002038
4603,0.068657,0.016792,0.009327,0.230531,0.005718,0.000994,0.000341,0.002099
4604,0.068041,0.016858,0.009336,0.23067,0.005794,0.000964,0.000335,0.002068
4605,0.067387,0.016768,0.009397,0.230243,0.005801,0.000955,0.00034,0.002112
4606,0.068198,0.016673,0.009257,0.230178,0.005727,0.000942,0.000335,0.002116
4607,0.068005,0.016732,0.009371,0.230401,0.005799,0.000965,0.000341,0.0021
4608,0.068656,0.016966,0.009506,0.231987,0.005756,0.00098,0.000343,0.002085
4609,0.067158,0.017342,0.009503,0.231237,0.005658,0.000956,0.000335,0.002101
4610,0.068595,0.0168,0.00939,0.231065,0.005754,0.000963,0.000338,0.002089
4611,0.068463,0.016858,0.009498,0.230855,0.005738,0.000976,0.000338,0.002068
4612,0.068099,0.016872,0.009438,0.231439,0.00577,0.000923,0.000331,0.002063
4613,0.069385,0.016715,0.009311,0.231081,0.005723,0.000978,0.000338,0.002107
4614,0.067882,0.016815,0.009498,0.231125,0.005842,0.000965,0.000339,0.002103
4615,0.067241,0.016635,0.009191,0.231587,0.005633,0.000948,0.000333,0.002115
4616,0.06931,0.016838,0.009422,0.232708,0.005718,0.000972,0.000337,0.002152
4617,0.069168,0.016945,0.00934,0.231893,0.005824,0.000964,0.000331,0.002159
4618,0.069248,0.017148,0.009275,0.231382,0.005751,0.000924,0.000341,0.002034
4619,0.067819,0.016688,0.009356,0.231511,0.005777,0.000953,0.000339,0.002088
4620,0.069663,0.016762,0.009344,0.231843,0.005649,0.000987,0.000336,0.002111
4621,0.057745,0.01848,0.00987,0.232873,0.005749,0.000971,0.000336,0.002096
4622,0.069361,0.01691,0.009541,0.232196,0.005867,0.000982,0.000341,0.002048
4623,0.060317,0.019035,0.009918,0.235836,0.005926,0.000923,0.000336,0.002108
4624,0.070272,0.016761,0.009197,0.23206,0.005799,0.001006,0.000341,0.00204
4625,0.07036,0.016729,0.009455,0.232532,0.005746,0.000959,0.00034,0.002095
4626,0.071008,0.016751,0.009369,0.232631,0.00577,0.000982,0.00033,0.002064
4627,0.069135,0.016933,0.009307,0.232298,0.005688,0.00096,0.000337,0.002121
4628,0.0679,0.016859,0.009588,0.272592,0.00589,0.000944,0.000343,0.002068
4629,0.071772,0.016983,0.00956,0.23336,0.005756,0.000963,0.000341,0.002043
4630,0.04479,0.014648,0.008566,0.232036,0.005806,0.000955,0.000335,0.00218
4631,0.07492,0.032026,0.015531,0.242686,0.005872,0.000934,0.000337,0.002065
4632,0.069473,0.016957,0.009474,0.23461,0.005863,0.000925,0.000339,0.002121
4633,0.045861,0.014566,0.008684,0.232201,0.0059,0.000941,0.000342,0.002187
4634,0.055837,0.018984,0.010146,0.234522,0.005775,0.000926,0.000341,0.002106
4635,0.07075,0.016946,0.009448,0.233226,0.005805,0.000927,0.000344,0.002141
4636,0.04423,0.014604,0.008692,0.232684,0.005832,0.000927,0.000339,0.002155
4637,0.070067,0.017033,0.009423,0.233615,0.005833,0.000988,0.000345,0.002074
4638,0.043407,0.014459,0.008603,0.232946,0.005819,0.000964,0.00034,0.002152
4639,0.070918,0.016918,0.009457,0.233833,0.005817,0.000946,0.00034,0.002089
4640,0.068818,0.016891,0.009399,0.233944,0.005816,0.000985,0.00034,0.002155
4641,0.046254,0.014658,0.008653,0.233195,0.005832,0.000968,0.000338,0.002249
4642,0.069604,0.017096,0.009527,0.234214,0.005885,0.000959,0.00034,0.002107
4643,0.070737,0.017116,0.009512,0.234332,0.005873,0.000959,0.00034,0.00214
4644,0.044936,0.01466,0.008581,0.233631,0.005809,0.000928,0.000338,0.002114
4645,0.068883,0.016861,0.009307,0.234323,0.005787,0.000932,0.000343,0.002183
4646,0.070381,0.016891,0.009538,0.23485,0.005952,0.000961,0.000344,0.002104
4647,0.046284,0.0146,0.008682,0.233855,0.005847,0.000945,0.000337,0.002182
4648,0.068655,0.016946,0.009434,0.234827,0.005729,0.000995,0.000338,0.002083
